,date,block_id
2234,2021-09-10,13194159
2235,2021-09-11,13200582
2236,2021-09-12,13207023
2237,2021-09-13,13213521
2238,2021-09-14,13219963
2239,2021-09-15,13226403
2240,2021-09-16,13232883
2241,2021-09-17,13239335
2242,2021-09-18,13245796
2243,2021-09-19,13252293
2244,2021-09-20,13258775
2245,2021-09-21,13265228
2246,2021-09-22,13271726
2247,2021-09-23,13278142
2248,2021-09-24,13284548
2249,2021-09-25,13291009
2250,2021-09-26,13297565
2251,2021-09-27,13303982
2252,2021-09-28,13310417
2253,2021-09-29,13316792
2254,2021-09-30,13323244
2255,2021-10-01,13329599
2256,2021-10-02,13336014
2257,2021-10-03,13342445
2258,2021-10-04,13348803
2259,2021-10-05,13355170
2260,2021-10-06,13361574
2261,2021-10-07,13367976
2262,2021-10-08,13374347
2263,2021-10-09,13380734
2264,2021-10-10,13387095
2265,2021-10-11,13393451
2266,2021-10-12,13399826
2267,2021-10-13,13406219
2268,2021-10-14,13412553
2269,2021-10-15,13418845
2270,2021-10-16,13425181
2271,2021-10-17,13431603
2272,2021-10-18,13438014
2273,2021-10-19,13444322
2274,2021-10-20,13450738
2275,2021-10-21,13457115
2276,2021-10-22,13463558
2277,2021-10-23,13469977
2278,2021-10-24,13476377
2279,2021-10-25,13482705
2280,2021-10-26,13489141
2281,2021-10-27,13495544
2282,2021-10-28,13501908
2283,2021-10-29,13508257
2284,2021-10-30,13514645
2285,2021-10-31,13520996
2286,2021-11-01,13527622
2287,2021-11-02,13534025
2288,2021-11-03,13540324
2289,2021-11-04,13546700
2290,2021-11-05,13552999
2291,2021-11-06,13559426
2292,2021-11-07,13565779
2293,2021-11-08,13572229
2294,2021-11-09,13578562
2295,2021-11-10,13584945
2296,2021-11-11,13591335
2297,2021-11-12,13597699
2298,2021-11-13,13604105
2299,2021-11-14,13610444
2300,2021-11-15,13616792
2301,2021-11-16,13623124
2302,2021-11-17,13629362
2303,2021-11-18,13635759
2304,2021-11-19,13642132
2305,2021-11-20,13648325
2306,2021-11-21,13654653
2307,2021-11-22,13660949
2308,2021-11-23,13667296
2309,2021-11-24,13673627
2310,2021-11-25,13679973
2311,2021-11-26,13686259
2312,2021-11-27,13692510
2313,2021-11-28,13698857
2314,2021-11-29,13705116
2315,2021-11-30,13711337
2316,2021-12-01,13717596
2317,2021-12-02,13723832
2318,2021-12-03,13730069
2319,2021-12-04,13736341
2320,2021-12-05,13742525
2321,2021-12-06,13748749
2322,2021-12-07,13755041
2323,2021-12-08,13761314
2324,2021-12-09,13767562
2325,2021-12-10,13773808
2326,2021-12-11,13780237
2327,2021-12-12,13786687
2328,2021-12-13,13793238
2329,2021-12-14,13799734
2330,2021-12-15,13806113
2331,2021-12-16,13812572
2332,2021-12-17,13819000
2333,2021-12-18,13825460
2334,2021-12-19,13831965
2335,2021-12-20,13838401
2336,2021-12-21,13844960
2337,2021-12-22,13851402
2338,2021-12-23,13857804
2339,2021-12-24,13864271
2340,2021-12-25,13870732
2341,2021-12-26,13877169
2342,2021-12-27,13883655
2343,2021-12-28,13890120
2344,2021-12-29,13896574
2345,2021-12-30,13903090
2346,2021-12-31,13909528
2347,2022-01-01,13915898
2348,2022-01-02,13922379
2349,2022-01-03,13928887
2350,2022-01-04,13935373
2351,2022-01-05,13941835
2352,2022-01-06,13948293
2353,2022-01-07,13954705
2354,2022-01-08,13961137
2355,2022-01-09,13967654
2356,2022-01-10,13974165
2357,2022-01-11,13980582
2358,2022-01-12,13987102
2359,2022-01-13,13993555
2360,2022-01-14,14000001
2361,2022-01-15,14006470
2362,2022-01-16,14012929
2363,2022-01-17,14019388
2364,2022-01-18,14025906
2365,2022-01-19,14032381
2366,2022-01-20,14038832
2367,2022-01-21,14045324
2368,2022-01-22,14051731
2369,2022-01-23,14058251
2370,2022-01-24,14064734
2371,2022-01-25,14071160
2372,2022-01-26,14077624
2373,2022-01-27,14084067
2374,2022-01-28,14090543
2375,2022-01-29,14097013
2376,2022-01-30,14103512
2377,2022-01-31,14110027
2378,2022-02-01,14116506
2379,2022-02-02,14122991
2380,2022-02-03,14129451
2381,2022-02-04,14135847
2382,2022-02-05,14142427
2383,2022-02-06,14148823
2384,2022-02-07,14155343
2385,2022-02-08,14161831
2386,2022-02-09,14168272
2387,2022-02-10,14174705
2388,2022-02-11,14181161
2389,2022-02-12,14187650
2390,2022-02-13,14194138
2391,2022-02-14,14200624
2392,2022-02-15,14207065
2393,2022-02-16,14213568
2394,2022-02-17,14220010
2395,2022-02-18,14226504
2396,2022-02-19,14232897
2397,2022-02-20,14239300
2398,2022-02-21,14245805
2399,2022-02-22,14252246
2400,2022-02-23,14258708
2401,2022-02-24,14265205
2402,2022-02-25,14271663
2403,2022-02-26,14278109
2404,2022-02-27,14284578
2405,2022-02-28,14291083
2406,2022-03-01,14297481
2407,2022-03-02,14303989
2408,2022-03-03,14310425
2409,2022-03-04,14316861
2410,2022-03-05,14323336
2411,2022-03-06,14329719
2412,2022-03-07,14336127
2413,2022-03-08,14342558
2414,2022-03-09,14348992
2415,2022-03-10,14355452
2416,2022-03-11,14361950
2417,2022-03-12,14368301
2418,2022-03-13,14374789
2419,2022-03-14,14381148
2420,2022-03-15,14387578
2421,2022-03-16,14394003
2422,2022-03-17,14400384
2423,2022-03-18,14406817
2424,2022-03-19,14413229
2425,2022-03-20,14419671
2426,2022-03-21,14426083
2427,2022-03-22,14432513
2428,2022-03-23,14438958
2429,2022-03-24,14445408
2430,2022-03-25,14451797
2431,2022-03-26,14458229
2432,2022-03-27,14464631
2433,2022-03-28,14470800
2434,2022-03-29,14477236
2435,2022-03-30,14483674
2436,2022-03-31,14490084
2437,2022-04-01,14496497
2438,2022-04-02,14502930
2439,2022-04-03,14509292
2440,2022-04-04,14515691
2441,2022-04-05,14522058
2442,2022-04-06,14528482
2443,2022-04-07,14534881
2444,2022-04-08,14541326
2445,2022-04-09,14547660
2446,2022-04-10,14554091
2447,2022-04-11,14560508
2448,2022-04-12,14566924
2449,2022-04-13,14573325
2450,2022-04-14,14579708
2451,2022-04-15,14586105
2452,2022-04-16,14592504
2453,2022-04-17,14598907
2454,2022-04-18,14605299
2455,2022-04-19,14611700
2456,2022-04-20,14618130
2457,2022-04-21,14624519
2458,2022-04-22,14630830
2459,2022-04-23,14637208
2460,2022-04-24,14643627
2461,2022-04-25,14649990
2462,2022-04-26,14656311
2463,2022-04-27,14662636
2464,2022-04-28,14669035
2465,2022-04-29,14675350
2466,2022-04-30,14681754
2467,2022-05-01,14688134
2468,2022-05-02,14694494
2469,2022-05-03,14700794
2470,2022-05-04,14707182
2471,2022-05-05,14713434
2472,2022-05-06,14719717
2473,2022-05-07,14726036
2474,2022-05-08,14732300
2475,2022-05-09,14738632
2476,2022-05-10,14744848
2477,2022-05-11,14751058
2478,2022-05-12,14757383
2479,2022-05-13,14763588
2480,2022-05-14,14769932
2481,2022-05-15,14776158
2482,2022-05-16,14782494
2483,2022-05-17,14788736
2484,2022-05-18,14795023
2485,2022-05-19,14801295
2486,2022-05-20,14807390
2487,2022-05-21,14813549
2488,2022-05-22,14819706
2489,2022-05-23,14825860
2490,2022-05-24,14832046
2491,2022-05-25,14838182
2492,2022-05-26,14844313
2493,2022-05-27,14850399
2494,2022-05-28,14856602
2495,2022-05-29,14862764
2496,2022-05-30,14868917
2497,2022-05-31,14875056
2498,2022-06-01,14881160
2499,2022-06-02,14887281
2500,2022-06-03,14893414
2501,2022-06-04,14899576
2502,2022-06-05,14905494
2503,2022-06-06,14911403
2504,2022-06-07,14917273
2505,2022-06-08,14923161
2506,2022-06-09,14929069
2507,2022-06-10,14934892
2508,2022-06-11,14940765
2509,2022-06-12,14946645
2510,2022-06-13,14952493
2511,2022-06-14,14958309
2512,2022-06-15,14964070
2513,2022-06-16,14969824
2514,2022-06-17,14975647
2515,2022-06-18,14981509
2516,2022-06-19,14987319
2517,2022-06-20,14993065
2518,2022-06-21,14998886
2519,2022-06-22,15004429
2520,2022-06-23,15009758
2521,2022-06-24,15015052
2522,2022-06-25,15020443
2523,2022-06-26,15025795
2524,2022-06-27,15031102
2525,2022-06-28,15036490
2526,2022-06-29,15041832
2527,2022-06-30,15047125
2528,2022-07-01,15052748
2529,2022-07-02,15059103
2530,2022-07-03,15065647
2531,2022-07-04,15072154
2532,2022-07-05,15078620
2533,2022-07-06,15085095
2534,2022-07-07,15091557
2535,2022-07-08,15097963
2536,2022-07-09,15104547
2537,2022-07-10,15110962
2538,2022-07-11,15117438
2539,2022-07-12,15123916
2540,2022-07-13,15130428
2541,2022-07-14,15136811
2542,2022-07-15,15143369
2543,2022-07-16,15149845
2544,2022-07-17,15156297
2545,2022-07-18,15162682
2546,2022-07-19,15169154
2547,2022-07-20,15175663
2548,2022-07-21,15182048
2549,2022-07-22,15188548
2550,2022-07-23,15195031
2551,2022-07-24,15201518
2552,2022-07-25,15207878
2553,2022-07-26,15214250
2554,2022-07-27,15220652
